id,name,category,subcategory,latitude,longitude,address,district,island,phone,email,website,price_level,rating,description,tags
osm-node/5237175488,Boggy Sands Café,restaurant,restaurant,19.368852,-81.397028,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman,,,,,65,"Boggy Sands Café is a restaurant in West Bay, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/1118465878,Paperman's Coffee House,restaurant,cafe,19.331031,-81.380043,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,,,,,65,"Paperman's Coffee House is a cafe in Seven Mile Beach, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;cafe;grand-cayman
osm-node/1721077119,Barefoot Man,bar,bar,19.346958,-81.091175,"East End, Grand Cayman, Cayman Islands",East End,Grand Cayman,,,,,65,"Barefoot Man is a bar and lounge in East End, Grand Cayman. Rated 4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-way/372654683,Discount Car Rental,transport,car_rental,19.296262,-81.359527,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,+1 345-943-9550,,,,65,"Discount Car Rental is a car_rental in George Town, Grand Cayman. Providing transportation solutions for getting around the islands safely and conveniently.",transport;car_rental;grand-cayman
osm-way/477960276,Billy's Supermarket,shopping,supermarket,19.701208,-79.865224,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac,,,,,65,"Billy's Supermarket is a supermarket in Cayman Brac, Cayman Brac. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;supermarket;cayman-brac
osm-way/373531424,Souvenirs,shopping,gift,19.3474,-81.092676,"1, Austin Conolly Road",East End,Grand Cayman,,,,,65,"Souvenirs is a gift in East End, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping;gift;grand-cayman
serp-ChIJhRDf_BZjL48R9UDC_VzHSXI-wsd7rnphj,Rum point public beach,beach,Park and Garden,19.3645,-81.2605,"9PCH+M3W, Rum Point Dr, Rum Point, Cayman Islands",Grand Cayman,Grand Cayman,,,,,65,"Rum point public beach is a beautiful beach on Grand Cayman near Grand Cayman. Rated 4.4★ by visitors. Enjoy crystal-clear Caribbean waters, white sand, and stunning views. Perfect for swimming, snorkeling, and relaxation.",park and garden;beaches;swimming;snorkeling;cayman islands;caribbean
serp-ChIJ-XhV5-X1JY8RcvsyzpcKg9k-qemwyxf9c,Colliers Public Beach,beach,Park and Garden,19.3075,-81.0885,"Austin Conolly Dr, Cayman Islands",Grand Cayman,Grand Cayman,,,,,65,"Colliers Public Beach is a beautiful beach on Grand Cayman near Grand Cayman. Rated 4.3★ by visitors. Enjoy crystal-clear Caribbean waters, white sand, and stunning views. Perfect for swimming, snorkeling, and relaxation.",park and garden;beaches;swimming;snorkeling;cayman islands;caribbean
serp-ChIJE6yBPiqEJY8RHRnybnVFj7M-jik73efhh,South Sound Public Beach,beach,Tourist attraction,19.2686,-81.3884,"7J96+CJH, S Sound Rd, George Town, Cayman Islands",George Town,Grand Cayman,,,,,65,"South Sound Public Beach is a beautiful beach on Grand Cayman near George Town. Rated 4.4★ by visitors. Enjoy crystal-clear Caribbean waters, white sand, and stunning views. Perfect for swimming, snorkeling, and relaxation.",tourist attraction;beaches;swimming;snorkeling;cayman islands;caribbean
serp-ChIJeR3wKN30JY8Rki9hVbD7pbA-4oto76lml,Lovers Wall - Grand Cayman,activity,Tourist attraction,19.329847,-81.171222,"19°17'40.3""N 81°08'39.2""W, 133 Elgin Ave, George Town, Cayman Islands",George Town,Grand Cayman,,,,,65,"Lovers Wall - Grand Cayman offers activities and experiences in George Town, Grand Cayman. Perfect for adventure seekers and those looking to explore what the Cayman Islands has to offer.",tourist attraction;tours;attractions;things;cayman islands;caribbean
serp-ChIJQfJgB06PJY8R2csciYMd0mk-uc248bhu8,Beach Bay,beach,Public beach,19.281,-81.22,"7P7F+PH9, Beach Bay Rd, Bodden Town, Cayman Islands",Bodden Town,Grand Cayman,,,,,65,"Beach Bay is a beautiful beach on Grand Cayman near Bodden Town. Rated 4.6★ by visitors. Enjoy crystal-clear Caribbean waters, white sand, and stunning views. Perfect for swimming, snorkeling, and relaxation.",public beach;beaches;swimming;snorkeling;cayman islands;caribbean;beach;grand-cayman
serp-ChIJc3rs-zSHJY8RMzGVD68fW-s-hv0qvvip8,Vista Beach Bar,bar,Bar,19.354462,-81.12714,"Seven Mile Beach, 193 Piper Way, Cayman Islands",Seven Mile Beach,Grand Cayman,,,,,65,"Vista Beach Bar is a bar and lounge in Seven Mile Beach, Grand Cayman. Rated 4.7★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;bars;nightlife;clubs;dine in;takeaway;cayman islands;caribbean
serp-ChIJf4SdUoSGJY8RMiWYnAmS_CI-egczv0zyt,Bayshore Mall,shopping,Shopping Centre,19.293598,-81.383119,"7JV8+GQF, S Church St, George Town, Cayman Islands",George Town,Grand Cayman,,,,,65,"Bayshore Mall is a Shopping Centre in George Town, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping centre;shopping;malls;boutiques;on site services;cayman islands;caribbean
serp-ChIJDT8zEl-GJY8Rla18cQRxYJc-7oeuxj63n,Waterfront Centre,shopping,Shopping Centre,19.297391,-81.382311,"28 N Church St, George Town, Cayman Islands",George Town,Grand Cayman,,,,,65,"Waterfront Centre is a Shopping Centre in George Town, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping centre;shopping;malls;boutiques;on site services;cayman islands;caribbean
serp-ChIJi_Rn9qiHJY8RRj2tledXUY0-qho77i9mo,Buckingham Square,shopping,Shopping Centre,19.326868,-81.381111,"720 W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman,,,,,65,"Buckingham Square is a Shopping Centre in Grand Cayman, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping centre;shopping;malls;boutiques;cayman islands;caribbean
serp-ChIJN27Wr-uHJY8RgIstZXDMsLg-ienymxpdb,Caymanian Village,shopping,Shopping Centre,19.353718,-81.246615,"7JVH+XF7, George Town, Cayman Islands",George Town,Grand Cayman,,,,,65,"Caymanian Village is a Shopping Centre in George Town, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping centre;shopping;malls;boutiques;on site services;cayman islands;caribbean
serp-ChIJsWcJ2VeGJY8R6eCNOLdT2yo-49ep44g4s,Bay Town Plaza,shopping,Shopping Centre,19.331207,-81.380672,"36 W Bay Rd, Cayman Islands",Grand Cayman,Grand Cayman,,,,,65,"Bay Town Plaza is a Shopping Centre in Grand Cayman, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping centre;shopping;malls;boutiques;on site services;cayman islands;caribbean
serp-ChIJaw4nU6aHJY8RCkxRXWiPG_g-g3nh7l53n,Caribbean Plaza,shopping,Shopping Centre,19.331207,-81.380672,"8JJ9+FPM, W Bay Rd, George Town, Cayman Islands",George Town,Grand Cayman,,,,,65,"Caribbean Plaza is a Shopping Centre in George Town, Grand Cayman. Find souvenirs, local crafts, duty-free goods, and more. Great for picking up gifts and Caribbean treasures.",shopping centre;shopping;malls;boutiques;on site services;cayman islands;caribbean
critical-airport-owen-roberts,Owen Roberts International Airport,transport,airport,19.2927,-81.3577,"71 Owen Roberts Drive, George Town, Grand Cayman",George Town,Grand Cayman,+1 345-943-7070,info@caymanairports.com,https://www.caymanairports.com,,60,"Owen Roberts International Airport (IATA: GCM) is the main international airport serving the Cayman Islands, located in George Town, Grand Cayman. It handles over 2 million passengers annually with direct flights to Miami, New York, Toronto, London, and other major cities. The airport features duty-free shopping, restaurants, car rental counters, and taxi services.",airport;transport;international;flights;travel;arrival;departure
critical-cruise-terminal,George Town Cruise Terminal,transport,cruise_terminal,19.295343,-81.384151,"Harbour Drive, George Town, Grand Cayman",George Town,Grand Cayman,+1 345-949-2055,,https://www.caymanport.com,,60,"The George Town Cruise Terminal is the main port of entry for cruise ships visiting the Cayman Islands. Located in the heart of George Town, it welcomes over 1.9 million cruise passengers annually. The terminal area features duty-free shops, local craft vendors, tour operators, and easy access to Seven Mile Beach and other attractions.",cruise;port;terminal;transport;tourism;george town
critical-hospital-hsc,Health Services Authority Hospital,medical,hospital,19.289128,-81.380319,"95 Hospital Road, George Town, Grand Cayman",George Town,Grand Cayman,+1 345-949-8600,info@hsa.ky,https://www.hsa.ky,,60,"The Health Services Authority (HSA) Hospital is the main public hospital in the Cayman Islands, located in George Town. It provides 24-hour emergency services, inpatient and outpatient care, surgery, maternity, pediatrics, and specialized clinics. The hospital serves as the primary emergency medical facility for Grand Cayman.",hospital;emergency;medical;health;24-hour;ER
critical-emergency-911,Emergency Services (911),emergency,emergency_services,19.329847,-81.171222,"Grand Cayman, Cayman Islands",George Town,Grand Cayman,911,,https://www.rcips.ky,,60,"In the Cayman Islands, dial 911 for all emergencies including police, fire, and ambulance. The Royal Cayman Islands Police Service, Cayman Islands Fire Service, and Emergency Medical Services all respond to 911 calls. For non-emergency police matters, call 949-4222.",emergency;911;police;fire;ambulance;safety
osm-relation/7609274,Palm Springs,villa_rental,vacation_rental,19.27069,-81.389509,"South Church Street, George Town",George Town,Grand Cayman,,,https://www.sothebysrealty.ky/properties/palm-springs-long-term-rental/,,60,"Palm Springs is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/5122126793,The Club at Little Cayman,hotel,resort,19.66407,-80.075044,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman,,,,,55,"The Club at Little Cayman is a resort in Little Cayman, Little Cayman. Rated 4★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;little-cayman
osm-way/62225821,The Great House,hotel,resort,19.344438,-81.381735,"1329, West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman,,,,,55,"The Great House is a resort in Seven Mile Beach, Grand Cayman. Rated 3.3★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman;villa_rental;vacation_rental
osm-way/62225843,Grand Cayman Beach Suites,hotel,resort,19.332052,-81.381553,"West Bay Road, West Bay, Seven Mile Beach",Seven Mile Beach,Grand Cayman,,,,,55,"Grand Cayman Beach Suites is a resort in Seven Mile Beach, Grand Cayman. Rated 4★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/171507109,East End Dive Lodge,hotel,resort,19.296247,-81.109488,Austin Conolly Road,East End,Grand Cayman,,,,,55,"East End Dive Lodge is a resort in East End, Grand Cayman. Rated 4★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-way/372591921,Foster Bay Villas,hotel,resort,19.352602,-81.38232,"Esterley Tibbetts Highway, West Bay",Seven Mile Beach,Grand Cayman,,,,,55,"Foster Bay Villas is a resort in Seven Mile Beach, Grand Cayman. Rated 5★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-relation/1206062,Laguna Del Mar,hotel,resort,19.319353,-81.383623,"West Bay Road, West Bay, Seven Mile Beach",George Town,Grand Cayman,,,,,55,"Laguna Del Mar is a resort in George Town, Grand Cayman. Rated 4.5★ . $$ pricing. Perfect for travelers seeking comfortable lodging in the Cayman Islands.",hotel;resort;grand-cayman
osm-node/778675399,Brac Caribbean Beach Village,villa_rental,vacation_rental,19.68669,-79.871625,"South Side Road, West End, KY-3",Cayman Brac,Cayman Brac,,,,,55,"Brac Caribbean Beach Village is a vacation rental property in Cayman Brac, Cayman Brac. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;cayman-brac
osm-node/4108847990,Rockhole,villa_rental,vacation_rental,19.300998,-81.380702,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,,,,,55,"Rockhole is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/4108847991,Corner,villa_rental,vacation_rental,19.343248,-81.175396,Spring Lane,George Town,Grand Cayman,,,,,55,"Corner is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/5117697401,Seafarer Condos,villa_rental,vacation_rental,19.686688,-79.869327,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac,,,,,55,"Seafarer Condos is a vacation rental property in Cayman Brac, Cayman Brac. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;cayman-brac
osm-node/7499654985,Palm Garden,villa_rental,vacation_rental,19.291986,-81.353517,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,,,,,55,"Palm Garden is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7499845486,SOUTHERN SKIES,villa_rental,vacation_rental,19.268742,-81.383805,SOUTHERN SKIES,George Town,Grand Cayman,,,,,55,"SOUTHERN SKIES is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7499857485,WATER STREET,villa_rental,vacation_rental,19.298451,-81.299566,Water Street,Grand Cayman,Grand Cayman,,,,,55,"WATER STREET is a vacation rental property in Grand Cayman, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7499858185,BEDROCK CIRCLE,villa_rental,vacation_rental,19.278962,-81.317611,Bedrock Circle,Grand Cayman,Grand Cayman,,,,,55,"BEDROCK CIRCLE is a vacation rental property in Grand Cayman, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7504995685,Hilton Estates Phase 1,villa_rental,vacation_rental,19.275571,-81.381175,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,,,,,55,"Hilton Estates Phase 1 is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7505013385,POINT DEXTER,villa_rental,vacation_rental,19.278957,-81.325074,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,,,,,55,"POINT DEXTER is a vacation rental property in Grand Cayman, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7505023385,Norfolk,villa_rental,vacation_rental,19.282972,-81.322012,Norfolk Drive,Grand Cayman,Grand Cayman,,,,,55,"Norfolk is a vacation rental property in Grand Cayman, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7505031285,SOUTH SHORE,villa_rental,vacation_rental,19.273197,-81.327226,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,,,,,55,"SOUTH SHORE is a vacation rental property in Grand Cayman, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7505057785,Mangrove Pointe,villa_rental,vacation_rental,19.285351,-81.366258,Linford Pierson Highway,George Town,Grand Cayman,,,,,55,"Mangrove Pointe is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7509136085,#1 368,villa_rental,vacation_rental,19.283808,-81.387659,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,,,,,55,"#1 368 is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/7509146485,#2 SKY 64,villa_rental,vacation_rental,19.286306,-81.375835,"64, Smith Road Villas",George Town,Grand Cayman,,,,,55,"#2 SKY 64 is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/10032097221,Turnberry Villas East,villa_rental,vacation_rental,19.337816,-81.372743,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,,,,,55,"Turnberry Villas East is a vacation rental property in Seven Mile Beach, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/11220912224,Frangipani Villas,villa_rental,vacation_rental,19.282293,-81.307496,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,,,,,55,"Frangipani Villas is a vacation rental property in Grand Cayman, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/26267428,Marea Villas,villa_rental,vacation_rental,19.664079,-80.075585,"Little Cayman, Little Cayman, Cayman Islands",Little Cayman,Little Cayman,,,,,55,"Marea Villas is a vacation rental property in Little Cayman, Little Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;little-cayman
osm-way/26269255,"Humble and Polite, Little Cayman",villa_rental,vacation_rental,19.658482,-80.107954,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Little Cayman,,,,,55,"Humble and Polite, Little Cayman is a vacation rental property in Grand Cayman, Little Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/255624846,Rosedale,villa_rental,vacation_rental,19.288755,-81.351999,"765, Crewe Road, George Town",George Town,Grand Cayman,,,,,55,"Rosedale is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/370952618,Poincianas,villa_rental,vacation_rental,19.273643,-81.386806,"10, Windermer, George Town",George Town,Grand Cayman,,,,,55,"Poincianas is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/371284153,Melmac Court,villa_rental,vacation_rental,19.285801,-81.386665,"Melmac Avenue, George Town",George Town,Grand Cayman,,,,,55,"Melmac Court is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/371817556,Windsor Apartments,villa_rental,vacation_rental,19.286912,-81.385422,"Columbus Close, George Town",George Town,Grand Cayman,,,,,55,"Windsor Apartments is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/373685616,Coastline Tower,villa_rental,vacation_rental,19.291009,-81.387252,"South Church Street, George Town",George Town,Grand Cayman,,,,,55,"Coastline Tower is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/373685618,The SeaView,villa_rental,vacation_rental,19.288829,-81.388783,"272, South Church Street",George Town,Grand Cayman,,,,,55,"The SeaView is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/374475183,Vista Caribe,villa_rental,vacation_rental,19.279852,-81.342947,"120, Shamrock Road",Grand Cayman,Grand Cayman,,,,,55,"Vista Caribe is a vacation rental property in Grand Cayman, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/442110157,Emerald Beach Club,villa_rental,vacation_rental,19.26622,-81.38042,"South Sound Road, George Town",George Town,Grand Cayman,,,,,55,"Emerald Beach Club is a vacation rental property in George Town, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/1025039702,Just Chillin,villa_rental,vacation_rental,19.664082,-80.100078,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Little Cayman,,,,,55,"Just Chillin is a vacation rental property in Grand Cayman, Little Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-way/1026307705,Mango Villas,villa_rental,vacation_rental,19.378214,-81.403641,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman,,,,,55,"Mango Villas is a vacation rental property in West Bay, Grand Cayman. $$ pricing. Ideal for families and groups looking for a home-away-from-home experience in the Caribbean.",villa_rental;vacation_rental;grand-cayman
osm-node/1461773180,Calico Jacks Bar & Grill,restaurant,restaurant,19.34959,-81.383746,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,,,,,55,"Calico Jacks Bar & Grill is a restaurant in Seven Mile Beach, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/3763440404,Famous Restaurant,restaurant,restaurant,19.376947,-81.395034,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman,,,,,55,"Famous Restaurant is a restaurant in West Bay, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman
osm-node/3772810352,Burger Shack,restaurant,restaurant,19.319033,-81.381412,"Lawrence Boulevard, West Bay",George Town,Grand Cayman,,,,,55,"Burger Shack is a restaurant in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman;burger
osm-node/3774323571,Hard Rock Cafe,restaurant,restaurant,19.293585,-81.383854,"South Church Street, George Town",George Town,Grand Cayman,,,,,55,"Hard Rock Cafe is a restaurant in George Town, Grand Cayman. Rated 4.2★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman;american;hard rock cafe
osm-node/5423702622,Duke's Bar and Grill,restaurant,restaurant,19.347693,-81.381705,"Seven Mile Beach, Grand Cayman, Cayman Islands",Seven Mile Beach,Grand Cayman,,,,,55,"Duke's Bar and Grill is a restaurant in Seven Mile Beach, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman;burger;regional;barbecue;caribbean
osm-node/6340812285,Chicken Chicken,restaurant,restaurant,19.279588,-81.339561,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,,,,,55,"Chicken Chicken is a restaurant in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman;chicken;sandwich;caribbean;barbecue
osm-way/372589408,The Thai Restaurant,restaurant,restaurant,19.294495,-81.380465,"Shedden Road, George Town",George Town,Grand Cayman,,,,,55,"The Thai Restaurant is a restaurant in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman;thai
osm-way/372662553,The Lighthouse,restaurant,restaurant,19.294587,-81.198732,Bodden Town Road,Grand Cayman,Grand Cayman,,,,,55,"The Lighthouse is a restaurant in Grand Cayman, Grand Cayman. Rated 4.5★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;grand-cayman;italian
osm-node/6449805011,I'll Be Back Cafe,restaurant,cafe,19.68982,-79.879359,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac,,,,,55,"I'll Be Back Cafe is a cafe in Cayman Brac, Cayman Brac. Rated 4.5★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;cafe;cayman-brac
osm-node/12856185053,Starbucks,restaurant,cafe,19.295979,-81.38134,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,,,,,55,"Starbucks is a cafe in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;cafe;grand-cayman;coffee_shop;starbucks
osm-node/6354602094,Burger King,restaurant,fast_food,19.280876,-81.343864,"Grand Cayman, Grand Cayman, Cayman Islands",Grand Cayman,Grand Cayman,,,,,55,"Burger King is a fast_food in Grand Cayman, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;fast_food;grand-cayman;burger;burger king
osm-node/6446923062,Barry's Golden Jerk,restaurant,fast_food,19.691489,-79.879812,"Cayman Brac, Cayman Brac, Cayman Islands",Cayman Brac,Cayman Brac,,,,,55,"Barry's Golden Jerk is a fast_food in Cayman Brac, Cayman Brac. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;fast_food;cayman-brac
osm-way/62281822,Wendy's,restaurant,fast_food,19.27184,-81.297971,"West Bay Road, Whitehall Estate, West Bay",George Town,Grand Cayman,,,,,55,"Wendy's is a fast_food in George Town, Grand Cayman. Rated 4★ . Moderately priced. Serving delicious meals to locals and visitors alike.",restaurant;fast_food;grand-cayman;burger;wendy's
osm-node/6441670009,5 o'clock Somewhere,bar,bar,19.314304,-81.385085,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,,,,,55,"5 o'clock Somewhere is a bar and lounge in George Town, Grand Cayman. Rated 4★. A great spot for drinks, socializing, and enjoying the Caribbean nightlife.",bar;grand-cayman
osm-node/4406200416,Smith Barcadere,beach,beach,19.2766,-81.3911,"George Town, Grand Cayman, Cayman Islands",George Town,Grand Cayman,,,,,55,"Smith Barcadere is a beautiful beach on Grand Cayman near George Town. Rated 4.7★ by visitors. Enjoy crystal-clear Caribbean waters, white sand, and stunning views. Perfect for swimming, snorkeling, and relaxation.",beach;grand-cayman
osm-node/6954160312,West Bay Public Beach,beach,beach,19.37,-81.4025,"West Bay, Grand Cayman, Cayman Islands",West Bay,Grand Cayman,,,,,55,"West Bay Public Beach is a beautiful beach on Grand Cayman near West Bay. Rated 4★ by visitors. Enjoy crystal-clear Caribbean waters, white sand, and stunning views. Perfect for swimming, snorkeling, and relaxation.",beach;grand-cayman
osm-way/62225858,Boatswains Beach,beach,beach,19.3813,-81.4071,"Northwest Point Road, West Bay",West Bay,Grand Cayman,,,,,55,"Boatswains Beach is a beautiful beach on Grand Cayman near West Bay. Rated 4★ by visitors. Enjoy crystal-clear Caribbean waters, white sand, and stunning views. Perfect for swimming, snorkeling, and relaxation.",beach;grand-cayman
osm-way/374039235,Water Cay Public Beach,beach,beach,19.3547,-81.2755,"Rum Point, Grand Cayman, Cayman Islands",Rum Point,Grand Cayman,,,,,55,"Water Cay Public Beach is a beautiful beach on Grand Cayman near Rum Point. Rated 4.5★ by visitors. Enjoy crystal-clear Caribbean waters, white sand, and stunning views. Perfect for swimming, snorkeling, and relaxation.",beach;grand-cayman
osm-node/3771335587,Queens Monument,attraction,attraction,19.35106,-81.1573,"North Side, Grand Cayman, Cayman Islands",North Side,Grand Cayman,,,,,55,"Queens Monument is a popular attraction in North Side, Grand Cayman. Rated 3.2★ by visitors. A must-visit destination for tourists exploring the Cayman Islands.",attraction;grand-cayman
